ogc_fid,x,y
"2914",2.167993,41.365894
"2915",2.168004,41.364994
"2916",2.107526,41.415883
"2917",2.107539,41.414983
"2918",2.107650,41.406877
"2919",2.107662,41.405976
"2920",2.107674,41.405075
"2921",2.107687,41.404175
"2922",2.107613,41.409579
"2923",2.107625,41.408678
"2924",2.107637,41.407777
"2925",2.107354,41.428492
"2926",2.167855,41.376702
"2927",2.107366,41.427592
"2928",2.167867,41.375802
"2929",2.107379,41.426691
"2930",2.167878,41.374901
"2931",2.107391,41.425790
"2932",2.167890,41.374000
"2933",2.167809,41.380305
"2934",2.167821,41.379404
"2935",2.167832,41.378504
"2936",2.167844,41.377603
"2937",2.107453,41.421287
"2938",2.167947,41.369497
"2939",2.107465,41.420386
"2940",2.107477,41.419486
"2941",2.107490,41.418585
"2942",2.167970,41.367696
"2943",2.107403,41.424890
"2944",2.167981,41.366795
"2945",2.167901,41.373100
"2946",2.107416,41.423989
"2947",2.167913,41.372199
"2948",2.107428,41.423088
"2949",2.167924,41.371298
"2950",2.107440,41.422188
"2951",2.167935,41.370398
"2952",2.167671,41.391113
"2953",2.167683,41.390212
"2954",2.167694,41.389312
"2955",2.167706,41.388411
"2956",2.167625,41.394716
"2957",2.167637,41.393815
"2958",2.167648,41.392914
"2959",2.167660,41.392014
"2960",2.167763,41.383908
"2961",2.167775,41.383007
"2962",2.167786,41.382106
"2963",2.167798,41.381206
"2964",2.167717,41.387510
"2965",2.167729,41.386610
"2966",2.167740,41.385709
"2967",2.167752,41.384808
"2968",2.167488,41.405524
"2969",2.167499,41.404623
"2970",2.167510,41.403722
"2971",2.167522,41.402822
"2972",2.167442,41.409126
"2973",2.167453,41.408226
"2974",2.167465,41.407325
"2975",2.167476,41.406424
"2976",2.167579,41.398318
"2977",2.167591,41.397418
"2978",2.167602,41.396517
"2979",2.167614,41.395616
"2980",2.167533,41.401921
"2981",2.167545,41.401020
"2982",2.167556,41.400120
"2983",2.167568,41.399219
"2984",2.167326,41.418133
"2985",2.167338,41.417232
"2986",2.167257,41.423537
"2987",2.167269,41.422636
"2988",2.167280,41.421736
"2989",2.167396,41.412729
"2990",2.167407,41.411828
"2991",2.167419,41.410928
"2992",2.167430,41.410027
"2993",2.167350,41.416332
"2994",2.167361,41.415431
"2995",2.167373,41.414530
"2996",2.167384,41.413630
"2997",2.107390,41.338418
"2998",2.167119,41.434345
"2999",2.107402,41.337517
"3000",2.167131,41.433444
"3001",2.167142,41.432544
"3002",2.167154,41.431643
"3003",2.167073,41.437948
"3004",2.167085,41.437047
"3005",2.167096,41.436146
"3006",2.167108,41.435246
"3007",2.107476,41.332113
"3008",2.167211,41.427140
"3009",2.167223,41.426239
"3010",2.167234,41.425338
"3011",2.167246,41.424438
"3012",2.107439,41.334815
"3013",2.167165,41.430742
"3014",2.107451,41.333914
"3015",2.167177,41.429842
"3016",2.107464,41.333014
"3017",2.167188,41.428941
"3018",2.167200,41.428040
"3019",2.166947,41.447855
"3020",2.166958,41.446954
"3021",2.167027,41.441550
"3022",2.167039,41.440650
"3023",2.167050,41.439749
"3024",2.167062,41.438848
"3025",2.166981,41.445153
"3026",2.166993,41.444252
"3027",2.167004,41.443352
"3028",2.167016,41.442451
"3029",2.106786,41.382550
"3030",2.106799,41.381649
"3031",2.106811,41.380748
"3032",2.106823,41.379848
"3033",2.106737,41.386152
"3034",2.106749,41.385252
"3035",2.106774,41.383450
"3036",2.106589,41.396960
"3037",2.106602,41.396060
"3038",2.106614,41.395159
"3039",2.106626,41.394258
"3040",2.106540,41.400563
"3041",2.106552,41.399662
"3042",2.106565,41.398762
"3043",2.106577,41.397861
"3044",2.106688,41.389755
"3045",2.106700,41.388854
"3046",2.106713,41.387954
"3047",2.106725,41.387053
"3048",2.106639,41.393358
"3049",2.106651,41.392457
"3050",2.106663,41.391556
"3051",2.106676,41.390656
"3052",2.106392,41.411371
"3053",2.106404,41.410470
"3054",2.106416,41.409569
"3055",2.106429,41.408669
"3056",2.106342,41.414973
"3057",2.106355,41.414073
"3058",2.106367,41.413172
"3059",2.106379,41.412271
"3060",2.106503,41.403265
"3061",2.106515,41.402364
"3062",2.106528,41.401463
"3063",2.106441,41.407768
"3064",2.106453,41.406867
"3065",2.106466,41.405967
"3066",2.106194,41.425781
"3067",2.166694,41.373992
"3068",2.106207,41.424880
"3069",2.166705,41.373091
"3070",2.166717,41.372190
"3071",2.166728,41.371290
"3072",2.166648,41.377594
"3073",2.106157,41.428483
"3074",2.166659,41.376694
"3075",2.106170,41.427582
"3076",2.166671,41.375793
"3077",2.106182,41.426682
"3078",2.166682,41.374892
"3079",2.106293,41.418576
"3080",2.106305,41.417675
"3081",2.166786,41.366786
"3082",2.106318,41.416775
"3083",2.166797,41.365886
"3084",2.166809,41.364985
"3085",2.106330,41.415874
"3086",2.166820,41.364084
"3087",2.106256,41.421278
"3088",2.166740,41.370389
"3089",2.166751,41.369488
"3090",2.106268,41.420377
"3091",2.166763,41.368588
"3092",2.106281,41.419476
"3093",2.166510,41.388402
"3094",2.166521,41.387502
"3095",2.166533,41.386601
"3096",2.166544,41.385700
"3097",2.166464,41.392005
"3098",2.166475,41.391104
"3099",2.166487,41.390204
"3100",2.166498,41.389303
"3101",2.166602,41.381197
"3102",2.166613,41.380296
"3103",2.166625,41.379396
"3104",2.166636,41.378495
"3105",2.166556,41.384800
"3106",2.166567,41.383899
"3107",2.166579,41.382998
"3108",2.166590,41.382098
"3109",2.166326,41.402813
"3110",2.166337,41.401912
"3111",2.166349,41.401012
"3112",2.166360,41.400111
"3113",2.166280,41.406416
"3114",2.166291,41.405515
"3115",2.166303,41.404614
"3116",2.166314,41.403714
"3117",2.166418,41.395608
"3118",2.166429,41.394707
"3119",2.166441,41.393806
"3120",2.166452,41.392906
"3121",2.166372,41.399210
"3122",2.166383,41.398310
"3123",2.166395,41.397409
"3124",2.166406,41.396508
"3125",2.166142,41.417224
"3126",2.166153,41.416323
"3127",2.166165,41.415422
"3128",2.166176,41.414522
"3129",2.166095,41.420826
"3130",2.166107,41.419926
"3131",2.166118,41.419025
"3132",2.166234,41.410018
"3133",2.166245,41.409118
"3134",2.166257,41.408217
"3135",2.166268,41.407316
"3136",2.166211,41.411820
"3137",2.166222,41.410919
"3138",2.165957,41.431634
"3139",2.165969,41.430734
"3140",2.106256,41.333905
"3141",2.165980,41.429833
"3142",2.165992,41.428932
"3143",2.165911,41.435237
"3144",2.165923,41.434336
"3145",2.106207,41.337508
"3146",2.166049,41.424429
"3147",2.166061,41.423528
"3148",2.166072,41.422628
"3149",2.166084,41.421727
"3150",2.106269,41.333004
"3151",2.166003,41.428032
"3152",2.166015,41.427131
"3153",2.166026,41.426230
"3154",2.166038,41.425330
"3155",2.165773,41.446045
"3156",2.165784,41.445144
"3157",2.165796,41.444244
"3158",2.165807,41.443343
"3159",2.165761,41.446945
"3160",2.165865,41.438840
"3161",2.165876,41.437939
"3162",2.165888,41.437038
"3163",2.165899,41.436138
"3164",2.165819,41.442442
"3165",2.165830,41.441542
"3166",2.165842,41.440641
"3167",2.165853,41.439740
"3168",2.105628,41.379839
"3169",2.105640,41.378938
"3170",2.105591,41.382541
"3171",2.105430,41.394249
"3172",2.105455,41.392448
"3173",2.105467,41.391547
"3174",2.105381,41.397852
"3175",2.105393,41.396951
"3176",2.105405,41.396050
"3177",2.105418,41.395150
"3178",2.105529,41.387044
"3179",2.105541,41.386143
"3180",2.105554,41.385242
"3181",2.105480,41.390646
"3182",2.105492,41.389746
"3183",2.105504,41.388845
"3184",2.105517,41.387944
"3185",2.105232,41.408659
"3186",2.105245,41.407759
"3187",2.105257,41.406858
"3188",2.105270,41.405957
"3189",2.105183,41.412262
"3190",2.105195,41.411361
"3191",2.165671,41.360473
"3192",2.105208,41.410461
"3193",2.105220,41.409560
"3194",2.105331,41.401454
"3195",2.105344,41.400554
"3196",2.105356,41.399653
"3197",2.105368,41.398752
"3198",2.105307,41.403256
"3199",2.105319,41.402355
"3200",2.165533,41.371281
"3201",2.165544,41.370380
"3202",2.105059,41.421268
"3203",2.165567,41.368579
"3204",2.165487,41.374884
"3205",2.165498,41.373983
"3206",2.165510,41.373082
"3207",2.165521,41.372182
"3208",2.105134,41.415865
"3209",2.105146,41.414964
"3210",2.105158,41.414063
"3211",2.105171,41.413163
"3212",2.105084,41.419467
"3213",2.165579,41.367678
"3214",2.105109,41.417666
"3215",2.165590,41.366778
"3216",2.105121,41.416765
"3217",2.165602,41.365877
"3218",2.165613,41.364976
"3219",2.165348,41.385692
"3220",2.165360,41.384791
"3221",2.165372,41.383890
"3222",2.165383,41.382990
"3223",2.165302,41.389294
"3224",2.165314,41.388394
"3225",2.165325,41.387493
"3226",2.165337,41.386592
"3227",2.165441,41.378486
"3228",2.165452,41.377586
"3229",2.104960,41.428474
"3230",2.165464,41.376685
"3231",2.104973,41.427573
"3232",2.165475,41.375784
"3233",2.165395,41.382089
"3234",2.165406,41.381188
"3235",2.165418,41.380288
"3236",2.165429,41.379387
"3237",2.165164,41.400102
"3238",2.165176,41.399202
"3239",2.165187,41.398301
"3240",2.165199,41.397400
"3241",2.165118,41.403705
"3242",2.165130,41.402804
"3243",2.165141,41.401904
"3244",2.165153,41.401003
"3245",2.165256,41.392897
"3246",2.165268,41.391996
"3247",2.165279,41.391096
"3248",2.165291,41.390195
"3249",2.165210,41.396500
"3250",2.165222,41.395599
"3251",2.165233,41.394698
"3252",2.165245,41.393798
"3253",2.164980,41.414513
"3254",2.164991,41.413612
"3255",2.165003,41.412712
"3256",2.165014,41.411811
"3257",2.164945,41.417215
"3258",2.164957,41.416314
"3259",2.164968,41.415414
"3260",2.165072,41.407308
"3261",2.165083,41.406407
"3262",2.165095,41.405506
"3263",2.165106,41.404606
"3264",2.165026,41.410910
"3265",2.165037,41.410010
"3266",2.165049,41.409109
"3267",2.165060,41.408208
"3268",2.105061,41.333896
"3269",2.164795,41.428924
"3270",2.164807,41.428023
"3271",2.164818,41.427122
"3272",2.164830,41.426222
"3273",2.105012,41.337498
"3274",2.105024,41.336598
"3275",2.164760,41.431626
"3276",2.164772,41.430725
"3277",2.105049,41.334796
"3278",2.164783,41.429824
"3279",2.164887,41.421718
"3280",2.164899,41.420818
"3281",2.164910,41.419917
"3282",2.164922,41.419016
"3283",2.164841,41.425321
"3284",2.164853,41.424420
"3285",2.164864,41.423520
"3286",2.164876,41.422619
"3287",2.164610,41.443334
"3288",2.164622,41.442434
"3289",2.164633,41.441533
"3290",2.164645,41.440632
"3291",2.164576,41.446036
"3292",2.164587,41.445135
"3293",2.164599,41.444235
"3294",2.164703,41.436129
"3295",2.164714,41.435228
"3296",2.164726,41.434328
"3297",2.164656,41.439732
"3298",2.164668,41.438831
"3299",2.164680,41.437930
"3300",2.164691,41.437030
"3301",2.112207,41.335753
"3302",2.112219,41.334852
"3303",2.112231,41.333951
"3304",2.112243,41.333051
"3305",2.112182,41.337554
"3306",2.112194,41.336653
"3307",2.112304,41.328547
"3308",2.112317,41.327647
"3309",2.112255,41.332150
"3310",2.112268,41.331249
"3311",2.112280,41.330349
"3312",2.112292,41.329448
"3313",2.171769,41.445187
"3314",2.171781,41.444287
"3315",2.171792,41.443386
"3316",2.171804,41.442485
"3317",2.171723,41.448790
"3318",2.171746,41.446989
"3319",2.171758,41.446088
"3320",2.171861,41.437982
"3321",2.171872,41.437081
"3322",2.171884,41.436181
"3323",2.171895,41.435280
"3324",2.171826,41.440684
"3325",2.171838,41.439783
"3326",2.171849,41.438883
"3327",2.171586,41.459598
"3328",2.171574,41.460499
"3329",2.171677,41.452393
"3330",2.171689,41.451492
"3331",2.171712,41.449691
"3332",2.171655,41.454194
"3333",2.171666,41.453293
"3334",2.111631,41.378084
"3335",2.111643,41.377183
"3336",2.111656,41.376282
"3337",2.111423,41.393395
"3338",2.111435,41.392494
"3339",2.111447,41.391593
"3340",2.111459,41.390693
"3341",2.111374,41.396997
"3342",2.111386,41.396097
"3343",2.111410,41.394295
"3344",2.111521,41.386189
"3345",2.111533,41.385289
"3346",2.111545,41.384388
"3347",2.111472,41.389792
"3348",2.111484,41.388891
"3349",2.111509,41.387090
"3350",2.111226,41.407805
"3351",2.111239,41.406904
"3352",2.111251,41.406004
"3353",2.111177,41.411408
"3354",2.111190,41.410507
"3355",2.111214,41.408706
"3356",2.111300,41.402401
"3357",2.111312,41.401501
"3358",2.171522,41.370424
"3359",2.171534,41.369523
"3360",2.171545,41.368622
"3361",2.171557,41.367722
"3362",2.110981,41.425818
"3363",2.171477,41.374026
"3364",2.171488,41.373126
"3365",2.171500,41.372225
"3366",2.111128,41.415010
"3367",2.171511,41.371324
"3368",2.111140,41.414110
"3369",2.111153,41.413209
"3370",2.111165,41.412308
"3371",2.111079,41.418613
"3372",2.171568,41.366821
"3373",2.111091,41.417712
"3374",2.171580,41.365920
"3375",2.111104,41.416812
"3376",2.111116,41.415911
"3377",2.171339,41.384834
"3378",2.171351,41.383934
"3379",2.171362,41.383033
"3380",2.171374,41.382132
"3381",2.171294,41.388437
"3382",2.171305,41.387536
"3383",2.171317,41.386636
"3384",2.171328,41.385735
"3385",2.171431,41.377629
"3386",2.110944,41.428520
"3387",2.171442,41.376728
"3388",2.110956,41.427619
"3389",2.171454,41.375828
"3390",2.110968,41.426719
"3391",2.171465,41.374927
"3392",2.171385,41.381232
"3393",2.171397,41.380331
"3394",2.171408,41.379430
"3395",2.171420,41.378530
"3396",2.171156,41.399245
"3397",2.171168,41.398344
"3398",2.171179,41.397444
"3399",2.171191,41.396543
"3400",2.171111,41.402848
"3401",2.171122,41.401947
"3402",2.171134,41.401046
"3403",2.171145,41.400146
"3404",2.171248,41.392040
"3405",2.171259,41.391139
"3406",2.171271,41.390238
"3407",2.171282,41.389338
"3408",2.171202,41.395642
"3409",2.171214,41.394742
"3410",2.171225,41.393841
"3411",2.171237,41.392940
"3412",2.170973,41.413656
"3413",2.170985,41.412755
"3414",2.170996,41.411854
"3415",2.171008,41.410954
"3416",2.170927,41.417258
"3417",2.170939,41.416358
"3418",2.170962,41.414556
"3419",2.171065,41.406450
"3420",2.171076,41.405550
"3421",2.171088,41.404649
"3422",2.171099,41.403748
"3423",2.171019,41.410053
"3424",2.171031,41.409152
"3425",2.171042,41.408252
"3426",2.171053,41.407351
"3427",2.111048,41.333041
"3428",2.111061,41.332141
"3429",2.170790,41.428066
"3430",2.170801,41.427166
"3431",2.111073,41.331240
"3432",2.170813,41.426265
"3433",2.111085,41.330339
"3434",2.170824,41.425364
"3435",2.110999,41.336644
"3436",2.111012,41.335743
"3437",2.170744,41.431669
"3438",2.170756,41.430768
"3439",2.111036,41.333942
"3440",2.170767,41.429868
"3441",2.170779,41.428967
"3442",2.170882,41.420861
"3443",2.170893,41.419960
"3444",2.170905,41.419060
"3445",2.170916,41.418159
"3446",2.111097,41.329439
"3447",2.170836,41.424464
"3448",2.111110,41.328538
"3449",2.170847,41.423563
"3450",2.170859,41.422662
"3451",2.170870,41.421762
"3452",2.170607,41.442477
"3453",2.170618,41.441576
"3454",2.170629,41.440675
"3455",2.170641,41.439775
"3456",2.170561,41.446079
"3457",2.170572,41.445179
"3458",2.170584,41.444278
"3459",2.170595,41.443377
"3460",2.170698,41.435272
"3461",2.170710,41.434371
"3462",2.110987,41.337545
"3463",2.170721,41.433470
"3464",2.170733,41.432570
"3465",2.170652,41.438874
"3466",2.170664,41.437974
"3467",2.170675,41.437073
"3468",2.170687,41.436172
"3469",2.170377,41.460490
"3470",2.170389,41.459589
"3471",2.170526,41.448781
"3472",2.170469,41.453285
"3473",2.110460,41.376273
"3474",2.110448,41.377174
"3475",2.110263,41.390683
"3476",2.110276,41.389783
"3477",2.110288,41.388882
"3478",2.110300,41.387982
"3479",2.110214,41.394286
"3480",2.110227,41.393385
"3481",2.110239,41.392485
"3482",2.110251,41.391584
"3483",2.110362,41.383478
"3484",2.110313,41.387081
"3485",2.110337,41.385280
"3486",2.110349,41.384379
"3487",2.110067,41.405094
"3488",2.110079,41.404193
"3489",2.110091,41.403293
"3490",2.110104,41.402392
"3491",2.110018,41.408697
"3492",2.110030,41.407796
"3493",2.110042,41.406895
"3494",2.110055,41.405995
"3495",2.110177,41.396988
"3496",2.110190,41.396087
"3497",2.110202,41.395187
"3498",2.110116,41.401491
"3499",2.170361,41.367713
"3500",2.170373,41.366812
"3501",2.109895,41.417703
"3502",2.170384,41.365912
"3503",2.109907,41.416802
"3504",2.170395,41.365011
"3505",2.170315,41.371316
"3506",2.170327,41.370415
"3507",2.170338,41.369514
"3508",2.170350,41.368614
"3509",2.109969,41.412299
"3510",2.109981,41.411398
"3511",2.109993,41.410498
"3512",2.110005,41.409597
"3513",2.109919,41.415902
"3514",2.109932,41.415001
"3515",2.109944,41.414100
"3516",2.109956,41.413200
"3517",2.170178,41.382124
"3518",2.170189,41.381223
"3519",2.170201,41.380322
"3520",2.170212,41.379422
"3521",2.170132,41.385726
"3522",2.170144,41.384826
"3523",2.170155,41.383925
"3524",2.170166,41.383024
"3525",2.109772,41.426710
"3526",2.170270,41.374918
"3527",2.109784,41.425809
"3528",2.170281,41.374018
"3529",2.109796,41.424908
"3530",2.170292,41.373117
"3531",2.170304,41.372216
"3532",2.170224,41.378521
"3533",2.170235,41.377620
"3534",2.109747,41.428511
"3535",2.170247,41.376720
"3536",2.109759,41.427610
"3537",2.170258,41.375819
"3538",2.169995,41.396534
"3539",2.170006,41.395634
"3540",2.170018,41.394733
"3541",2.170029,41.393832
"3542",2.169949,41.400137
"3543",2.169960,41.399236
"3544",2.169972,41.398336
"3545",2.169983,41.397435
"3546",2.170086,41.389329
"3547",2.170098,41.388428
"3548",2.170109,41.387528
"3549",2.170121,41.386627
"3550",2.170040,41.392932
"3551",2.170052,41.392031
"3552",2.170063,41.391130
"3553",2.170075,41.390230
"3554",2.169811,41.410945
"3555",2.169823,41.410044
"3556",2.169834,41.409144
"3557",2.169846,41.408243
"3558",2.169765,41.414548
"3559",2.169777,41.413647
"3560",2.169788,41.412746
"3561",2.169800,41.411846
"3562",2.169903,41.403740
"3563",2.169914,41.402839
"3564",2.169926,41.401938
"3565",2.169937,41.401038
"3566",2.169857,41.407342
"3567",2.169869,41.406442
"3568",2.169880,41.405541
"3569",2.169892,41.404640
"3570",2.109890,41.330330
"3571",2.169628,41.425356
"3572",2.169639,41.424455
"3573",2.169651,41.423554
"3574",2.169662,41.422654
"3575",2.109841,41.333933
"3576",2.109853,41.333032
"3577",2.169582,41.428958
"3578",2.169593,41.428058
"3579",2.169605,41.427157
"3580",2.109878,41.331231
"3581",2.169616,41.426256
